CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Clinton County,Illinois,17027
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Jersey County,Illinois,17083
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Macoupin County,Illinois,17117
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Madison County,Illinois,17119
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Monroe County,Illinois,17133
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",St. Clair County,Illinois,17163
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Franklin County,Missouri,29071
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Jefferson County,Missouri,29099
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Lincoln County,Missouri,29113
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",St. Charles County,Missouri,29183
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis County,Missouri,29189
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Warren County,Missouri,29219
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",Washington County,Missouri,29221
41180,,476,"St. Louis, MO-IL ",Metropolitan Statistical Area,1,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis city,Missouri,29510
41220,,,"St. Marys, GA ",Micropolitan Statistical Area,2,,,Camden County,Georgia,13039
41260,,,"St. Marys, PA ",Micropolitan Statistical Area,2,,,Elk County,Pennsylvania,42047
41420,,,"Salem, OR ",Metropolitan Statistical Area,1,,,Marion County,Oregon,41047
41420,,,"Salem, OR ",Metropolitan Statistical Area,1,,,Polk County,Oregon,41053
41460,,,"Salina, KS ",Micropolitan Statistical Area,2,,,Ottawa County,Kansas,20143
41460,,,"Salina, KS ",Micropolitan Statistical Area,2,,,Saline County,Kansas,20169
41500,,,"Salinas, CA ",Metropolitan Statistical Area,1,,,Monterey County,California,6053
41540,,480,"Salisbury, MD ",Metropolitan Statistical Area,1,,"Salisbury-Ocean Pines, MD",Somerset County,Maryland,24039
41540,,480,"Salisbury, MD ",Metropolitan Statistical Area,1,,"Salisbury-Ocean Pines, MD",Wicomico County,Maryland,24045
41580,,172,"Salisbury, NC ",Micropolitan Statistical Area,2,,"Charlotte-Gastonia-Salisbury, NC-SC",Rowan County,North Carolina,37159
41620,,482,"Salt Lake City, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Salt Lake County,Utah,49035
41620,,482,"Salt Lake City, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Summit County,Utah,49043
41620,,482,"Salt Lake City, UT ",Metropolitan Statistical Area,1,,"Salt Lake City-Ogden-Clearfield, UT",Tooele County,Utah,49045
41660,,,"San Angelo, TX ",Metropolitan Statistical Area,1,,,Irion County,Texas,48235
41660,,,"San Angelo, TX ",Metropolitan Statistical Area,1,,,Tom Green County,Texas,48451
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Atascosa County,Texas,48013
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Bandera County,Texas,48019
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Bexar County,Texas,48029
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Comal County,Texas,48091
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Guadalupe County,Texas,48187
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Kendall County,Texas,48259
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Medina County,Texas,48325
41700,,,"San Antonio, TX ",Metropolitan Statistical Area,1,,,Wilson County,Texas,48493
41740,,,"San Diego-Carlsbad-San Marcos, CA ",Metropolitan Statistical Area,1,,,San Diego County,California,6073
41780,,,"Sandusky, OH ",Metropolitan Statistical Area,1,,,Erie County,Ohio,39043
41820,,,"Sanford, NC ",Micropolitan Statistical Area,2,,,Lee County,North Carolina,37105
41860,36084,488,"San Francisco-Oakland-Fremont, CA ",Metropolitan Statistical Area,1,"Oakland-Fremont-Hayward, CA","San Jose-San Francisco-Oakland, CA",Alameda County,California,6001
41860,36084,488,"San Francisco-Oakland-Fremont, CA ",Metropolitan Statistical Area,1,"Oakland-Fremont-Hayward, CA","San Jose-San Francisco-Oakland, CA",Contra Costa County,California,6013
41860,41884,488,"San Francisco-Oakland-Fremont, CA ",Metropolitan Statistical Area,1,"San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA",Marin County,California,6041
41860,41884,488,"San Francisco-Oakland-Fremont, CA ",Metropolitan Statistical Area,1,"San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA",San Francisco County,California,6075
41860,41884,488,"San Francisco-Oakland-Fremont, CA ",Metropolitan Statistical Area,1,"San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA",San Mateo County,California,6081
41900,,364,"San Germán-Cabo Rojo, PR ",Metropolitan Statistical Area,1,,Mayagüez-San Germán-Cabo Rojo  ,Cabo Rojo Municipio,Puerto Rico,72023
41900,,364,"San Germán-Cabo Rojo, PR ",Metropolitan Statistical Area,1,,Mayagüez-San Germán-Cabo Rojo  ,Lajas Municipio,Puerto Rico,72079
41900,,364,"San Germán-Cabo Rojo, PR ",Metropolitan Statistical Area,1,,Mayagüez-San Germán-Cabo Rojo  ,Sabana Grande Municipio,Puerto Rico,72121
41900,,364,"San Germán-Cabo Rojo, PR ",Metropolitan Statistical Area,1,,Mayagüez-San Germán-Cabo Rojo  ,San Germán Municipio,Puerto Rico,72125
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA ",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",San Benito County,California,6069
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA ",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",Santa Clara County,California,6085
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Aguas Buenas Municipio,Puerto Rico,72007
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Aibonito Municipio,Puerto Rico,72009
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Arecibo Municipio,Puerto Rico,72013
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Barceloneta Municipio,Puerto Rico,72017
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Barranquitas Municipio,Puerto Rico,72019
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Bayamón Municipio,Puerto Rico,72021
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Caguas Municipio,Puerto Rico,72025
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Camuy Municipio,Puerto Rico,72027
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Canóvanas Municipio,Puerto Rico,72029
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Carolina Municipio,Puerto Rico,72031
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Cataño Municipio,Puerto Rico,72033
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Cayey Municipio,Puerto Rico,72035
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Ciales Municipio,Puerto Rico,72039
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Cidra Municipio,Puerto Rico,72041
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Comerío Municipio,Puerto Rico,72045
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Corozal Municipio,Puerto Rico,72047
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Dorado Municipio,Puerto Rico,72051
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Florida Municipio,Puerto Rico,72054
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Guaynabo Municipio,Puerto Rico,72061
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Gurabo Municipio,Puerto Rico,72063
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Hatillo Municipio,Puerto Rico,72065
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Humacao Municipio,Puerto Rico,72069
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Juncos Municipio,Puerto Rico,72077
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Las Piedras Municipio,Puerto Rico,72085
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Loíza Municipio,Puerto Rico,72087
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Manatí Municipio,Puerto Rico,72091
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Maunabo Municipio,Puerto Rico,72095
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Morovis Municipio,Puerto Rico,72101
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Naguabo Municipio,Puerto Rico,72103
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Naranjito Municipio,Puerto Rico,72105
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Orocovis Municipio,Puerto Rico,72107
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Quebradillas Municipio,Puerto Rico,72115
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Río Grande Municipio,Puerto Rico,72119
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",San Juan Municipio,Puerto Rico,72127
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",San Lorenzo Municipio,Puerto Rico,72129
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Toa Alta Municipio,Puerto Rico,72135
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Toa Baja Municipio,Puerto Rico,72137
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Trujillo Alto Municipio,Puerto Rico,72139
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Vega Alta Municipio,Puerto Rico,72143
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Vega Baja Municipio,Puerto Rico,72145
41980,,490,"San Juan-Caguas-Guaynabo, PR ",Metropolitan Statistical Area,1,,"San Juan-Caguas-Fajardo, PR",Yabucoa Municipio,Puerto Rico,72151
42020,,,"San Luis Obispo-Paso Robles, CA ",Metropolitan Statistical Area,1,,,San Luis Obispo County,California,6079
42060,,,"Santa Barbara-Santa Maria-Goleta, CA ",Metropolitan Statistical Area,1,,,Santa Barbara County,California,6083
42100,,488,"Santa Cruz-Watsonville, CA ",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",Santa Cruz County,California,6087
42140,,492,"Santa Fe, NM ",Metropolitan Statistical Area,1,,"Santa Fe-Espanola, NM",Santa Fe County,New Mexico,35049
42180,,434,"Santa Isabel, PR ",Micropolitan Statistical Area,2,,"Ponce-Yauco-Coamo, PR",Santa Isabel Municipio,Puerto Rico,72133
42220,,488,"Santa Rosa-Petaluma, CA ",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",Sonoma County,California,6097
42260,,,"Sarasota-Bradenton-Venice, FL ",Metropolitan Statistical Area,1,,,Manatee County,Florida,12081
42260,,,"Sarasota-Bradenton-Venice, FL ",Metropolitan Statistical Area,1,,,Sarasota County,Florida,12115
42300,,,"Sault Ste. Marie, MI ",Micropolitan Statistical Area,2,,,Chippewa County,Michigan,26033
42340,,496,"Savannah, GA ",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Bryan County,Georgia,13029
42340,,496,"Savannah, GA ",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Chatham County,Georgia,13051
42340,,496,"Savannah, GA ",Metropolitan Statistical Area,1,,"Savannah-Hinesville-Fort Stewart, GA",Effingham County,Georgia,13103
42380,,,"Sayre, PA ",Micropolitan Statistical Area,2,,,Bradford County,Pennsylvania,42015
42420,,,"Scottsbluff, NE ",Micropolitan Statistical Area,2,,,Banner County,Nebraska,31007
42420,,,"Scottsbluff, NE ",Micropolitan Statistical Area,2,,,Scotts Bluff County,Nebraska,31157
42460,,,"Scottsboro, AL ",Micropolitan Statistical Area,2,,,Jackson County,Alabama,1071
42500,,350,"Scottsburg, IN ",Micropolitan Statistical Area,2,,"Louisville-Elizabethtown-Scottsburg, KY-IN",Scott County,Indiana,18143
42540,,,"Scranton--Wilkes-Barre, PA ",Metropolitan Statistical Area,1,,,Lackawanna County,Pennsylvania,42069
42540,,,"Scranton--Wilkes-Barre, PA ",Metropolitan Statistical Area,1,,,Luzerne County,Pennsylvania,42079
42540,,,"Scranton--Wilkes-Barre, PA ",Metropolitan Statistical Area,1,,,Wyoming County,Pennsylvania,42131
42580,,,"Seaford, DE ",Micropolitan Statistical Area,2,,,Sussex County,Delaware,10005
42620,,340,"Searcy, AR ",Micropolitan Statistical Area,2,,"Little Rock-North Little Rock-Pine Bluff, AR",White County,Arkansas,5145
42660,42644,500,"Seattle-Tacoma-Bellevue, WA ",Metropolitan Statistical Area,1,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Olympia, WA",King County,Washington,53033
42660,45104,500,"Seattle-Tacoma-Bellevue, WA ",Metropolitan Statistical Area,1,"Tacoma, WA","Seattle-Tacoma-Olympia, WA",Pierce County,Washington,53053
42660,42644,500,"Seattle-Tacoma-Bellevue, WA ",Metropolitan Statistical Area,1,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Olympia, WA",Snohomish County,Washington,53061
42700,,,"Sebring, FL ",Micropolitan Statistical Area,2,,,Highlands County,Florida,12055
42740,,,"Sedalia, MO ",Micropolitan Statistical Area,2,,,Pettis County,Missouri,29159
42780,,526,"Selinsgrove, PA ",Micropolitan Statistical Area,2,,"Sunbury-Lewisburg-Selinsgrove, PA",Snyder County,Pennsylvania,42109
42820,,,"Selma, AL ",Micropolitan Statistical Area,2,,,Dallas County,Alabama,1047
42860,,272,"Seneca, SC ",Micropolitan Statistical Area,2,,"Greenville-Anderson-Seneca, SC",Oconee County,South Carolina,45073
42900,,464,"Seneca Falls, NY ",Micropolitan Statistical Area,2,,"Rochester-Batavia-Seneca Falls, NY",Seneca County,New York,36099
42940,,314,"Sevierville, TN ",Micropolitan Statistical Area,2,,"Knoxville-Sevierville-La Follette, TN",Sevier County,Tennessee,47155
42980,,,"Seymour, IN ",Micropolitan Statistical Area,2,,,Jackson County,Indiana,18071
43060,,416,"Shawnee, OK ",Micropolitan Statistical Area,2,,"Oklahoma City-Shawnee, OK",Pottawatomie County,Oklahoma,40125
43100,,,"Sheboygan, WI ",Metropolitan Statistical Area,1,,,Sheboygan County,Wisconsin,55117
43140,,172,"Shelby, NC ",Micropolitan Statistical Area,2,,"Charlotte-Gastonia-Salisbury, NC-SC",Cleveland County,North Carolina,37045
43180,,,"Shelbyville, TN ",Micropolitan Statistical Area,2,,,Bedford County,Tennessee,47003
43220,,500,"Shelton, WA ",Micropolitan Statistical Area,2,,"Seattle-Tacoma-Olympia, WA",Mason County,Washington,53045
43260,,,"Sheridan, WY ",Micropolitan Statistical Area,2,,,Sheridan County,Wyoming,56033
43300,,,"Sherman-Denison, TX ",Metropolitan Statistical Area,1,,,Grayson County,Texas,48181
43340,,508,"Shreveport-Bossier City, LA ",Metropolitan Statistical Area,1,,"Shreveport-Bossier City-Minden, LA",Bossier Parish,Louisiana,22015
43340,,508,"Shreveport-Bossier City, LA ",Metropolitan Statistical Area,1,,"Shreveport-Bossier City-Minden, LA",Caddo Parish,Louisiana,22017
43340,,508,"Shreveport-Bossier City, LA ",Metropolitan Statistical Area,1,,"Shreveport-Bossier City-Minden, LA",De Soto Parish,Louisiana,22031
43380,,,"Sidney, OH ",Micropolitan Statistical Area,2,,,Shelby County,Ohio,39149
43420,,,"Sierra Vista-Douglas, AZ ",Micropolitan Statistical Area,2,,,Cochise County,Arizona,4003
43460,,164,"Sikeston, MO ",Micropolitan Statistical Area,2,,"Cape Girardeau-Sikeston-Jackson, MO-IL",Scott County,Missouri,29201
43500,,,"Silver City, NM ",Micropolitan Statistical Area,2,,,Grant County,New Mexico,35017
43540,,,"Silverthorne, CO ",Micropolitan Statistical Area,2,,,Summit County,Colorado,8117
43580,,512,"Sioux City, IA-NE-SD ",Metropolitan Statistical Area,1,,"Sioux City-Vermillion, IA-NE-SD",Woodbury County,Iowa,19193
43580,,512,"Sioux City, IA-NE-SD ",Metropolitan Statistical Area,1,,"Sioux City-Vermillion, IA-NE-SD",Dakota County,Nebraska,31043
43580,,512,"Sioux City, IA-NE-SD ",Metropolitan Statistical Area,1,,"Sioux City-Vermillion, IA-NE-SD",Dixon County,Nebraska,31051
43580,,512,"Sioux City, IA-NE-SD ",Metropolitan Statistical Area,1,,"Sioux City-Vermillion, IA-NE-SD",Union County,South Dakota,46127
43620,,,"Sioux Falls, SD ",Metropolitan Statistical Area,1,,,Lincoln County,South Dakota,46083
43620,,,"Sioux Falls, SD ",Metropolitan Statistical Area,1,,,McCook County,South Dakota,46087
43620,,,"Sioux Falls, SD ",Metropolitan Statistical Area,1,,,Minnehaha County,South Dakota,46099
43620,,,"Sioux Falls, SD ",Metropolitan Statistical Area,1,,,Turner County,South Dakota,46125
43660,,,"Snyder, TX ",Micropolitan Statistical Area,2,,,Scurry County,Texas,48415
43700,,,"Somerset, KY ",Micropolitan Statistical Area,2,,,Pulaski County,Kentucky,21199
43740,,,"Somerset, PA ",Micropolitan Statistical Area,2,,,Somerset County,Pennsylvania,42111
43780,,,"South Bend-Mishawaka, IN-MI ",Metropolitan Statistical Area,1,,,St. Joseph County,Indiana,18141
43780,,,"South Bend-Mishawaka, IN-MI ",Metropolitan Statistical Area,1,,,Cass County,Michigan,26027
43860,,,"Southern Pines, NC ",Micropolitan Statistical Area,2,,,Moore County,North Carolina,37125
43900,,516,"Spartanburg, SC ",Metropolitan Statistical Area,1,,"Spartanburg-Gaffney-Union, SC",Spartanburg County,South Carolina,45083
43940,,,"Spearfish, SD ",Micropolitan Statistical Area,2,,,Lawrence County,South Dakota,46081
43980,,,"Spencer, IA ",Micropolitan Statistical Area,2,,,Clay County,Iowa,19041
44020,,,"Spirit Lake, IA ",Micropolitan Statistical Area,2,,,Dickinson County,Iowa,19059
44060,,,"Spokane, WA ",Metropolitan Statistical Area,1,,,Spokane County,Washington,53063
44100,,,"Springfield, IL ",Metropolitan Statistical Area,1,,,Menard County,Illinois,17129
44100,,,"Springfield, IL ",Metropolitan Statistical Area,1,,,Sangamon County,Illinois,17167
44140,,,"Springfield, MA ",Metropolitan Statistical Area,1,,,Franklin County,Massachusetts,25011
44140,,,"Springfield, MA ",Metropolitan Statistical Area,1,,,Hampden County,Massachusetts,25013
44140,,,"Springfield, MA ",Metropolitan Statistical Area,1,,,Hampshire County,Massachusetts,25015
44180,,,"Springfield, MO ",Metropolitan Statistical Area,1,,,Christian County,Missouri,29043
44180,,,"Springfield, MO ",Metropolitan Statistical Area,1,,,Dallas County,Missouri,29059
44180,,,"Springfield, MO ",Metropolitan Statistical Area,1,,,Greene County,Missouri,29077
44180,,,"Springfield, MO ",Metropolitan Statistical Area,1,,,Polk County,Missouri,29167
44180,,,"Springfield, MO ",Metropolitan Statistical Area,1,,,Webster County,Missouri,29225
44220,,212,"Springfield, OH ",Metropolitan Statistical Area,1,,"Dayton-Springfield-Greenville, OH",Clark County,Ohio,39023
44260,,,"Starkville, MS ",Micropolitan Statistical Area,2,,,Oktibbeha County,Mississippi,28105
44300,,,"State College, PA ",Metropolitan Statistical Area,1,,,Centre County,Pennsylvania,42027
44340,,,"Statesboro, GA ",Micropolitan Statistical Area,2,,,Bulloch County,Georgia,13031
44380,,172,"Statesville-Mooresville, NC ",Micropolitan Statistical Area,2,,"Charlotte-Gastonia-Salisbury, NC-SC",Iredell County,North Carolina,37097
44420,,,"Staunton-Waynesboro, VA ",Micropolitan Statistical Area,2,,,Augusta County,Virginia,51015
44420,,,"Staunton-Waynesboro, VA ",Micropolitan Statistical Area,2,,,Staunton city,Virginia,51790
44420,,,"Staunton-Waynesboro, VA ",Micropolitan Statistical Area,2,,,Waynesboro city,Virginia,51820
44500,,,"Stephenville, TX ",Micropolitan Statistical Area,2,,,Erath County,Texas,48143
44540,,,"Sterling, CO ",Micropolitan Statistical Area,2,,,Logan County,Colorado,8075
44580,,,"Sterling, IL ",Micropolitan Statistical Area,2,,,Whiteside County,Illinois,17195
44620,,,"Stevens Point, WI ",Micropolitan Statistical Area,2,,,Portage County,Wisconsin,55097
44660,,,"Stillwater, OK ",Micropolitan Statistical Area,2,,,Payne County,Oklahoma,40119
44700,,,"Stockton, CA ",Metropolitan Statistical Area,1,,,San Joaquin County,California,6077
44740,,,"Storm Lake, IA ",Micropolitan Statistical Area,2,,,Buena Vista County,Iowa,19021
44780,,,"Sturgis, MI ",Micropolitan Statistical Area,2,,,St. Joseph County,Michigan,26149
44860,,,"Sulphur Springs, TX ",Micropolitan Statistical Area,2,,,Hopkins County,Texas,48223
44900,,,"Summerville, GA ",Micropolitan Statistical Area,2,,,Chattooga County,Georgia,13055
44940,,,"Sumter, SC ",Metropolitan Statistical Area,1,,,Sumter County,South Carolina,45085
44980,,526,"Sunbury, PA ",Micropolitan Statistical Area,2,,"Sunbury-Lewisburg-Selinsgrove, PA",Northumberland County,Pennsylvania,42097
45020,,,"Sweetwater, TX ",Micropolitan Statistical Area,2,,,Nolan County,Texas,48353
45060,,532,"Syracuse, NY ",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Madison County,New York,36053
45060,,532,"Syracuse, NY ",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Onondaga County,New York,36067
45060,,532,"Syracuse, NY ",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Oswego County,New York,36075
45140,,,"Tahlequah, OK ",Micropolitan Statistical Area,2,,,Cherokee County,Oklahoma,40021
45180,,,"Talladega-Sylacauga, AL ",Micropolitan Statistical Area,2,,,Talladega County,Alabama,1121
45220,,,"Tallahassee, FL ",Metropolitan Statistical Area,1,,,Gadsden County,Florida,12039
45220,,,"Tallahassee, FL ",Metropolitan Statistical Area,1,,,Jefferson County,Florida,12065
45220,,,"Tallahassee, FL ",Metropolitan Statistical Area,1,,,Leon County,Florida,12073
45220,,,"Tallahassee, FL ",Metropolitan Statistical Area,1,,,Wakulla County,Florida,12129
45260,,,"Tallulah, LA ",Micropolitan Statistical Area,2,,,Madison Parish,Louisiana,22065
45300,,,"Tampa-St. Petersburg-Clearwater, FL ",Metropolitan Statistical Area,1,,,Hernando County,Florida,12053
45300,,,"Tampa-St. Petersburg-Clearwater, FL ",Metropolitan Statistical Area,1,,,Hillsborough County,Florida,12057
45300,,,"Tampa-St. Petersburg-Clearwater, FL ",Metropolitan Statistical Area,1,,,Pasco County,Florida,12101
45300,,,"Tampa-St. Petersburg-Clearwater, FL ",Metropolitan Statistical Area,1,,,Pinellas County,Florida,12103
45340,,,"Taos, NM ",Micropolitan Statistical Area,2,,,Taos County,New Mexico,35055
45380,,,"Taylorville, IL ",Micropolitan Statistical Area,2,,,Christian County,Illinois,17021
45460,,,"Terre Haute, IN ",Metropolitan Statistical Area,1,,,Clay County,Indiana,18021
45460,,,"Terre Haute, IN ",Metropolitan Statistical Area,1,,,Sullivan County,Indiana,18153
45460,,,"Terre Haute, IN ",Metropolitan Statistical Area,1,,,Vermillion County,Indiana,18165
45460,,,"Terre Haute, IN ",Metropolitan Statistical Area,1,,,Vigo County,Indiana,18167
45500,,,"Texarkana, TX-Texarkana, AR",Metropolitan Statistical Area,1,,,Bowie County,Texas,48037
45500,,,"Texarkana, TX-Texarkana, AR",Metropolitan Statistical Area,1,,,Miller County,Arkansas,5091
45540,,422,"The Villages, FL ",Micropolitan Statistical Area,2,,"Orlando-The Villages, FL",Sumter County,Florida,12119
45580,,122,"Thomaston, GA ",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Upson County,Georgia,13293
45620,,,"Thomasville, GA ",Micropolitan Statistical Area,2,,,Thomas County,Georgia,13275
45660,,248,"Tiffin-Fostoria, OH ",Micropolitan Statistical Area,2,,"Findlay-Tiffin-Fostoria, OH",Seneca County,Ohio,39147
45700,,,"Tifton, GA ",Micropolitan Statistical Area,2,,,Tift County,Georgia,13277
