fips,name,State,State Code,Region,Division,Region_alt,msa,type_bea20
689,17189,Washington County,Illinois,IL,Midwest,East North Central,Midwest,,Rural
690,17191,Wayne County,Illinois,IL,Midwest,East North Central,Midwest,,Rural
691,17193,White County,Illinois,IL,Midwest,East North Central,Midwest,,Rural
692,17195,Whiteside County,Illinois,IL,Midwest,East North Central,Midwest,"Sterling, IL ",Micro
693,17197,Will County,Illinois,IL,Midwest,East North Central,Midwest,"Chicago-Naperville-Elgin, IL-IN-WI ",Metro
694,17199,Williamson County,Illinois,IL,Midwest,East North Central,Midwest,"Carbondale-Marion, IL ",Metro
695,17201,Winnebago County,Illinois,IL,Midwest,East North Central,Midwest,"Rockford, IL ",Metro
696,17203,Woodford County,Illinois,IL,Midwest,East North Central,Midwest,"Peoria, IL ",Metro
697,18001,Adams County,Indiana,IN,Midwest,East North Central,Midwest,"Decatur, IN ",Micro
698,18003,Allen County,Indiana,IN,Midwest,East North Central,Midwest,"Fort Wayne, IN ",Metro
699,18005,Bartholomew County,Indiana,IN,Midwest,East North Central,Midwest,"Columbus, IN ",Metro
700,18007,Benton County,Indiana,IN,Midwest,East North Central,Midwest,"Lafayette-West Lafayette, IN ",Metro
701,18009,Blackford County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
702,18011,Boone County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
703,18013,Brown County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
704,18015,Carroll County,Indiana,IN,Midwest,East North Central,Midwest,"Lafayette-West Lafayette, IN ",Metro
705,18017,Cass County,Indiana,IN,Midwest,East North Central,Midwest,"Logansport, IN ",Micro
706,18019,Clark County,Indiana,IN,Midwest,East North Central,Midwest,"Louisville/Jefferson County, KY-IN ",Metro
707,18021,Clay County,Indiana,IN,Midwest,East North Central,Midwest,"Terre Haute, IN ",Metro
708,18023,Clinton County,Indiana,IN,Midwest,East North Central,Midwest,"Frankfort, IN ",Micro
709,18025,Crawford County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
710,18027,Daviess County,Indiana,IN,Midwest,East North Central,Midwest,"Washington, IN ",Micro
711,18029,Dearborn County,Indiana,IN,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
712,18031,Decatur County,Indiana,IN,Midwest,East North Central,Midwest,"Greensburg, IN ",Micro
713,18033,DeKalb County,Indiana,IN,Midwest,East North Central,Midwest,"Auburn, IN ",Micro
714,18035,Delaware County,Indiana,IN,Midwest,East North Central,Midwest,"Muncie, IN ",Metro
715,18037,Dubois County,Indiana,IN,Midwest,East North Central,Midwest,"Jasper, IN ",Micro
716,18039,Elkhart County,Indiana,IN,Midwest,East North Central,Midwest,"Elkhart-Goshen, IN ",Metro
717,18041,Fayette County,Indiana,IN,Midwest,East North Central,Midwest,"Connersville, IN ",Micro
718,18043,Floyd County,Indiana,IN,Midwest,East North Central,Midwest,"Louisville/Jefferson County, KY-IN ",Metro
719,18045,Fountain County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
720,18047,Franklin County,Indiana,IN,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
721,18049,Fulton County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
722,18051,Gibson County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
723,18053,Grant County,Indiana,IN,Midwest,East North Central,Midwest,"Marion, IN ",Micro
724,18055,Greene County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
725,18057,Hamilton County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
726,18059,Hancock County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
727,18061,Harrison County,Indiana,IN,Midwest,East North Central,Midwest,"Louisville/Jefferson County, KY-IN ",Metro
728,18063,Hendricks County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
729,18065,Henry County,Indiana,IN,Midwest,East North Central,Midwest,"New Castle, IN ",Micro
730,18067,Howard County,Indiana,IN,Midwest,East North Central,Midwest,"Kokomo, IN ",Metro
731,18069,Huntington County,Indiana,IN,Midwest,East North Central,Midwest,"Huntington, IN ",Micro
732,18071,Jackson County,Indiana,IN,Midwest,East North Central,Midwest,"Seymour, IN ",Micro
733,18073,Jasper County,Indiana,IN,Midwest,East North Central,Midwest,"Chicago-Naperville-Elgin, IL-IN-WI ",Metro
734,18075,Jay County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
735,18077,Jefferson County,Indiana,IN,Midwest,East North Central,Midwest,"Madison, IN ",Micro
736,18079,Jennings County,Indiana,IN,Midwest,East North Central,Midwest,"North Vernon, IN ",Micro
737,18081,Johnson County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
738,18083,Knox County,Indiana,IN,Midwest,East North Central,Midwest,"Vincennes, IN ",Micro
739,18085,Kosciusko County,Indiana,IN,Midwest,East North Central,Midwest,"Warsaw, IN ",Micro
740,18087,LaGrange County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
741,18089,Lake County,Indiana,IN,Midwest,East North Central,Midwest,"Chicago-Naperville-Elgin, IL-IN-WI ",Metro
742,18091,LaPorte County,Indiana,IN,Midwest,East North Central,Midwest,"Michigan City-La Porte, IN ",Metro
743,18093,Lawrence County,Indiana,IN,Midwest,East North Central,Midwest,"Bedford, IN ",Micro
744,18095,Madison County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
745,18097,Marion County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
746,18099,Marshall County,Indiana,IN,Midwest,East North Central,Midwest,"Plymouth, IN ",Micro
747,18101,Martin County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
748,18103,Miami County,Indiana,IN,Midwest,East North Central,Midwest,"Peru, IN ",Micro
749,18105,Monroe County,Indiana,IN,Midwest,East North Central,Midwest,"Bloomington, IN ",Metro
750,18107,Montgomery County,Indiana,IN,Midwest,East North Central,Midwest,"Crawfordsville, IN ",Micro
751,18109,Morgan County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
752,18111,Newton County,Indiana,IN,Midwest,East North Central,Midwest,"Chicago-Naperville-Elgin, IL-IN-WI ",Metro
753,18113,Noble County,Indiana,IN,Midwest,East North Central,Midwest,"Kendallville, IN ",Micro
754,18115,Ohio County,Indiana,IN,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
755,18117,Orange County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
756,18119,Owen County,Indiana,IN,Midwest,East North Central,Midwest,"Bloomington, IN ",Metro
757,18121,Parke County,Indiana,IN,Midwest,East North Central,Midwest,"Terre Haute, IN ",Metro
758,18123,Perry County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
759,18125,Pike County,Indiana,IN,Midwest,East North Central,Midwest,"Jasper, IN ",Micro
760,18127,Porter County,Indiana,IN,Midwest,East North Central,Midwest,"Chicago-Naperville-Elgin, IL-IN-WI ",Metro
761,18129,Posey County,Indiana,IN,Midwest,East North Central,Midwest,"Evansville, IN-KY ",Metro
762,18131,Pulaski County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
763,18133,Putnam County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
764,18135,Randolph County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
765,18137,Ripley County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
766,18139,Rush County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
767,18141,St. Joseph County,Indiana,IN,Midwest,East North Central,Midwest,"South Bend-Mishawaka, IN-MI ",Metro
768,18143,Scott County,Indiana,IN,Midwest,East North Central,Midwest,"Scottsburg, IN ",Micro
769,18145,Shelby County,Indiana,IN,Midwest,East North Central,Midwest,"Indianapolis-Carmel-Anderson, IN ",Metro
770,18147,Spencer County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
771,18149,Starke County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
772,18151,Steuben County,Indiana,IN,Midwest,East North Central,Midwest,"Angola, IN ",Micro
773,18153,Sullivan County,Indiana,IN,Midwest,East North Central,Midwest,"Terre Haute, IN ",Metro
774,18155,Switzerland County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
775,18157,Tippecanoe County,Indiana,IN,Midwest,East North Central,Midwest,"Lafayette-West Lafayette, IN ",Metro
776,18159,Tipton County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
777,18161,Union County,Indiana,IN,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
778,18163,Vanderburgh County,Indiana,IN,Midwest,East North Central,Midwest,"Evansville, IN-KY ",Metro
779,18165,Vermillion County,Indiana,IN,Midwest,East North Central,Midwest,"Terre Haute, IN ",Metro
780,18167,Vigo County,Indiana,IN,Midwest,East North Central,Midwest,"Terre Haute, IN ",Metro
781,18169,Wabash County,Indiana,IN,Midwest,East North Central,Midwest,"Wabash, IN ",Micro
782,18171,Warren County,Indiana,IN,Midwest,East North Central,Midwest,"Lafayette-West Lafayette, IN ",Metro
783,18173,Warrick County,Indiana,IN,Midwest,East North Central,Midwest,"Evansville, IN-KY ",Metro
784,18175,Washington County,Indiana,IN,Midwest,East North Central,Midwest,"Louisville/Jefferson County, KY-IN ",Metro
785,18177,Wayne County,Indiana,IN,Midwest,East North Central,Midwest,"Richmond, IN ",Micro
786,18179,Wells County,Indiana,IN,Midwest,East North Central,Midwest,"Bluffton, IN ",Micro
787,18181,White County,Indiana,IN,Midwest,East North Central,Midwest,,Rural
788,18183,Whitley County,Indiana,IN,Midwest,East North Central,Midwest,"Fort Wayne, IN ",Metro
789,19001,Adair County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
790,19003,Adams County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
791,19005,Allamakee County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
792,19007,Appanoose County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
793,19009,Audubon County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
794,19011,Benton County,Iowa,IA,Midwest,West North Central,Midwest,"Cedar Rapids, IA ",Metro
795,19013,Black Hawk County,Iowa,IA,Midwest,West North Central,Midwest,"Waterloo-Cedar Falls, IA ",Metro
796,19015,Boone County,Iowa,IA,Midwest,West North Central,Midwest,"Ames, IA ",Metro
797,19017,Bremer County,Iowa,IA,Midwest,West North Central,Midwest,"Waterloo-Cedar Falls, IA ",Metro
798,19019,Buchanan County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
799,19021,Buena Vista County,Iowa,IA,Midwest,West North Central,Midwest,"Storm Lake, IA ",Micro
800,19023,Butler County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
801,19025,Calhoun County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
802,19027,Carroll County,Iowa,IA,Midwest,West North Central,Midwest,"Carroll, IA ",Micro
803,19029,Cass County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
804,19031,Cedar County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
805,19033,Cerro Gordo County,Iowa,IA,Midwest,West North Central,Midwest,"Mason City, IA ",Micro
806,19035,Cherokee County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
807,19037,Chickasaw County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
808,19039,Clarke County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
809,19041,Clay County,Iowa,IA,Midwest,West North Central,Midwest,"Spencer, IA ",Micro
810,19043,Clayton County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
811,19045,Clinton County,Iowa,IA,Midwest,West North Central,Midwest,"Clinton, IA ",Micro
812,19047,Crawford County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
813,19049,Dallas County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
814,19051,Davis County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
815,19053,Decatur County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
816,19055,Delaware County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
817,19057,Des Moines County,Iowa,IA,Midwest,West North Central,Midwest,"Burlington, IA-IL ",Micro
818,19059,Dickinson County,Iowa,IA,Midwest,West North Central,Midwest,"Spirit Lake, IA ",Micro
819,19061,Dubuque County,Iowa,IA,Midwest,West North Central,Midwest,"Dubuque, IA ",Metro
820,19063,Emmet County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
821,19065,Fayette County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
822,19067,Floyd County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
823,19069,Franklin County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
824,19071,Fremont County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
825,19073,Greene County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
826,19075,Grundy County,Iowa,IA,Midwest,West North Central,Midwest,"Waterloo-Cedar Falls, IA ",Metro
827,19077,Guthrie County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
828,19079,Hamilton County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
829,19081,Hancock County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
830,19083,Hardin County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
831,19085,Harrison County,Iowa,IA,Midwest,West North Central,Midwest,"Omaha-Council Bluffs, NE-IA ",Metro
832,19087,Henry County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
833,19089,Howard County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
834,19091,Humboldt County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
835,19093,Ida County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
836,19095,Iowa County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
837,19097,Jackson County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
838,19099,Jasper County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
839,19101,Jefferson County,Iowa,IA,Midwest,West North Central,Midwest,"Fairfield, IA ",Micro
840,19103,Johnson County,Iowa,IA,Midwest,West North Central,Midwest,"Iowa City, IA ",Metro
841,19105,Jones County,Iowa,IA,Midwest,West North Central,Midwest,"Cedar Rapids, IA ",Metro
842,19107,Keokuk County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
843,19109,Kossuth County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
844,19111,Lee County,Iowa,IA,Midwest,West North Central,Midwest,"Fort Madison-Keokuk, IA-IL-MO ",Micro
845,19113,Linn County,Iowa,IA,Midwest,West North Central,Midwest,"Cedar Rapids, IA ",Metro
846,19115,Louisa County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
847,19117,Lucas County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
848,19119,Lyon County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
849,19121,Madison County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
850,19123,Mahaska County,Iowa,IA,Midwest,West North Central,Midwest,"Oskaloosa, IA ",Micro
851,19125,Marion County,Iowa,IA,Midwest,West North Central,Midwest,"Pella, IA ",Micro
852,19127,Marshall County,Iowa,IA,Midwest,West North Central,Midwest,"Marshalltown, IA ",Micro
853,19129,Mills County,Iowa,IA,Midwest,West North Central,Midwest,"Omaha-Council Bluffs, NE-IA ",Metro
854,19131,Mitchell County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
855,19133,Monona County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
856,19135,Monroe County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
857,19137,Montgomery County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
858,19139,Muscatine County,Iowa,IA,Midwest,West North Central,Midwest,"Muscatine, IA ",Micro
859,19141,O'Brien County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
860,19143,Osceola County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
861,19145,Page County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
862,19147,Palo Alto County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
863,19149,Plymouth County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
864,19151,Pocahontas County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
865,19153,Polk County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
866,19155,Pottawattamie County,Iowa,IA,Midwest,West North Central,Midwest,"Omaha-Council Bluffs, NE-IA ",Metro
867,19157,Poweshiek County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
868,19159,Ringgold County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
869,19161,Sac County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
870,19163,Scott County,Iowa,IA,Midwest,West North Central,Midwest,"Davenport-Moline-Rock Island, IA-IL ",Metro
871,19165,Shelby County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
872,19167,Sioux County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
873,19169,Story County,Iowa,IA,Midwest,West North Central,Midwest,"Ames, IA ",Metro
874,19171,Tama County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
875,19173,Taylor County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
876,19175,Union County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
877,19177,Van Buren County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
878,19179,Wapello County,Iowa,IA,Midwest,West North Central,Midwest,"Ottumwa, IA ",Micro
879,19181,Warren County,Iowa,IA,Midwest,West North Central,Midwest,"Des Moines-West Des Moines, IA ",Metro
880,19183,Washington County,Iowa,IA,Midwest,West North Central,Midwest,"Iowa City, IA ",Metro
881,19185,Wayne County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
882,19187,Webster County,Iowa,IA,Midwest,West North Central,Midwest,"Fort Dodge, IA ",Micro
883,19189,Winnebago County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
884,19191,Winneshiek County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
885,19193,Woodbury County,Iowa,IA,Midwest,West North Central,Midwest,"Sioux City, IA-NE-SD ",Metro
886,19195,Worth County,Iowa,IA,Midwest,West North Central,Midwest,"Mason City, IA ",Micro
887,19197,Wright County,Iowa,IA,Midwest,West North Central,Midwest,,Rural
888,20001,Allen County,Kansas,KS,Midwest,West North Central,Midwest,,Rural
889,20003,Anderson County,Kansas,KS,Midwest,West North Central,Midwest,,Rural
